时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
1968,ARG,SAL,0,8588,252,6,5,0.013157894736842105,0.05921052631578947,0.05263157894736842,0,0,0.13157894736842105,0,0,0
1968,ARG,SHO,0,8588,410,4,7,0.0,0.00847457627118644,0.0,0,1,0.0,0,0,0
1968,ARG,SWM,0,8588,1231,20,29,0.004739336492890996,0.004739336492890996,0.004739336492890996,0,1,0.0,0,0,0
1968,ARG,VBV,0,8588,39,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ARG,WLF,0,8588,160,1,7,0.0,0.029411764705882353,0.029411764705882353,0,0,0.0,0,0,0
1968,ARG,WRF,0,8588,164,3,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ARG,WRG,0,8588,169,3,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,AUS,ATH,0,8588,1345,35,36,0.02511415525114155,0.045662100456621,0.03881278538812785,0,20,0.0,2,3,1
1968,AUS,BOX,0,8588,268,3,10,0.0,0.00819672131147541,0.040983606557377046,0,2,0.0,0,0,0
1968,AUS,CRD,0,8588,264,8,2,0.045454545454545456,0.005681818181818182,0.011363636363636364,0,7,0.0,0,0,0
1968,AUS,CSP,0,8588,203,7,7,0.038834951456310676,0.04854368932038835,0.11650485436893204,0,3,0.0,0,0,0
1968,AUS,CTR,0,8588,219,6,5,0.09623430962343096,0.11715481171548117,0.1589958158995816,0,3,0.0,0,0,0
1968,AUS,DIV,0,8588,109,4,4,0.019867549668874173,0.033112582781456956,0.09271523178807947,0,1,0.0,0,0,0
1968,AUS,EJP,0,8588,86,6,2,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,AUS,EVE,0,8588,97,8,2,0.15178571428571427,0.09821428571428571,0.11607142857142858,0,2,0.0,0,0,4
1968,AUS,FEN,0,8588,490,11,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,AUS,GAR,0,8588,1496,12,14,0.0045871559633027525,0.020642201834862386,0.016055045871559634,0,27,0.0,0,0,0
1968,AUS,HOC,0,8588,253,14,1,0.16473988439306358,0.11271676300578035,0.20809248554913296,0,0,0.0,0,14,0
1968,AUS,MPN,0,8588,93,6,2,0.020833333333333332,0.0,0.0,0,0,0.0,0,0,0
1968,AUS,ROW,0,8588,358,11,7,0.05870841487279843,0.10763209393346379,0.14285714285714285,0,10,0.007827788649706457,0,9,0
1968,AUS,SAL,0,8588,252,11,5,0.10606060606060606,0.08080808080808081,0.06060606060606061,0,2,0.020202020202020204,0,0,0
1968,AUS,SHO,0,8588,410,3,7,0.02145922746781116,0.004291845493562232,0.02575107296137339,0,3,0.0,0,0,0
1968,AUS,SWM,0,8588,1231,72,29,0.1328600405679513,0.16937119675456389,0.15720081135902636,0,23,0.0,3,9,6
1968,AUS,VBV,0,8588,39,1,1,0.046511627906976744,0.0,0.046511627906976744,0,1,0.0,0,0,0
1968,AUS,WLF,0,8588,160,2,7,0.012195121951219513,0.012195121951219513,0.024390243902439025,0,1,0.0,0,0,0
1968,AUS,WRF,0,8588,164,3,8,0.0,0.012195121951219513,0.024390243902439025,0,0,0.0,0,0,0
1968,AUS,WRG,0,8588,169,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,AUT,ATH,0,8588,1345,12,36,0.003875968992248062,0.007751937984496124,0.01937984496124031,0,2,0.0,0,1,1
1968,AUT,BOX,0,8588,268,2,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,AUT,CSP,0,8588,203,6,7,0.03529411764705882,0.07058823529411765,0.10588235294117647,0,0,0.0,0,0,2
1968,AUT,DIV,0,8588,109,2,4,0.0,0.0,0.015625,0,0,0.0,0,0,0
1968,AUT,FEN,0,8588,490,10,8,0.005780346820809248,0.04046242774566474,0.028901734104046242,0,0,0.0,0,0,0
1968,AUT,MPN,0,8588,93,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,AUT,ROW,0,8588,358,3,7,0.0,0.04,0.04,0,0,0.032,0,0,0
1968,AUT,SAL,0,8588,252,3,5,0.0625,0.044642857142857144,0.008928571428571428,1,1,0.10714285714285714,0,1,0
1968,AUT,SHO,0,8588,410,7,7,0.00641025641025641,0.01282051282051282,0.03205128205128205,0,2,0.0,0,0,0
1968,AUT,SWM,0,8588,1231,6,29,0.011627906976744186,0.03488372093023256,0.05232558139534884,0,2,0.0,0,0,0
1968,AUT,WLF,0,8588,160,1,7,0.05194805194805195,0.06493506493506493,0.025974025974025976,0,0,0.0,0,0,0
1968,AUT,WRG,0,8588,169,1,8,0.013333333333333334,0.02666666666666667,0.02666666666666667,0,0,0.0,0,0,0
1968,BAH,ATH,0,8588,1345,14,36,0.07142857142857142,0.05357142857142857,0.07142857142857142,0,4,0.23809523809523808,0,0,0
1968,BAH,SAL,0,8588,252,6,5,0.05405405405405406,0.0,0.02702702702702703,0,0,0.5405405405405406,0,0,0
1968,BAH,WRF,0,8588,164,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BAR,ATH,0,8588,1345,2,36,0.0,0.0,0.013333333333333334,1,0,0.26666666666666666,0,0,0
1968,BAR,CRD,0,8588,264,4,2,0.0,0.0,0.0,1,0,0.8,0,0,0
1968,BAR,CTR,0,8588,219,3,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BAR,SHO,0,8588,410,1,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BAR,SWM,0,8588,1231,2,29,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BAR,WLF,0,8588,160,1,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BEL,ATH,0,8588,1345,20,36,0.013363028953229399,0.024498886414253896,0.008908685968819599,0,14,0.017817371937639197,0,0,0
1968,BEL,CRD,0,8588,264,8,2,0.07100591715976332,0.03550295857988166,0.07692307692307693,0,5,0.023668639053254437,0,0,0
1968,BEL,CSP,0,8588,203,3,7,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,BEL,CTR,0,8588,219,10,5,0.022556390977443608,0.03759398496240601,0.08270676691729323,0,2,0.0,0,0,2
1968,BEL,FEN,0,8588,490,5,8,0.03418803418803419,0.07264957264957266,0.07264957264957266,0,0,0.03418803418803419,0,0,0
1968,BEL,GAR,0,8588,1496,10,14,0.005235602094240838,0.12041884816753927,0.11518324607329843,0,7,0.0,0,0,0
1968,BEL,HOC,0,8588,253,15,1,0.0,0.07731958762886598,0.07216494845360824,0,1,0.020618556701030927,0,0,0
1968,BEL,ROW,0,8588,358,1,7,0.0,0.11538461538461539,0.02564102564102564,0,0,0.038461538461538464,0,0,0
1968,BEL,SAL,0,8588,252,3,5,0.047619047619047616,0.08333333333333333,0.08333333333333333,0,2,0.14285714285714285,0,0,0
1968,BEL,SHO,0,8588,410,4,7,0.006289308176100629,0.06918238993710692,0.018867924528301886,0,0,0.0,0,0,0
1968,BEL,SWM,0,8588,1231,11,29,0.004694835680751174,0.009389671361502348,0.009389671361502348,0,2,0.0,0,0,0
1968,BEL,VVO,0,8588,206,12,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BEL,WLF,0,8588,160,2,7,0.021739130434782608,0.043478260869565216,0.021739130434782608,0,0,0.0,0,1,0
1968,BEL,WRG,0,8588,169,2,8,0.0,0.0,0.01639344262295082,0,0,0.0,0,0,0
1968,BER,ATH,0,8588,1345,2,36,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BER,SAL,0,8588,252,4,5,0.0,0.0,0.0,0,0,0.19047619047619047,0,0,0
1968,BIZ,ATH,0,8588,1345,2,36,0.0,0.0,0.0,0,0,1.103448275862069,0,0,0
1968,BIZ,CTR,0,8588,219,2,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BIZ,SHO,0,8588,410,2,7,0.0,0.0,0.0,1,0,1.0,0,0,0
1968,BIZ,WLF,0,8588,160,1,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BOL,CSP,0,8588,203,1,7,0.0,0.0,0.0,1,0,4.0,0,0,0
1968,BOL,EJP,0,8588,86,1,2,0.0,0.0,0.0,0,0,2.0,0,0,0
1968,BOL,SHO,0,8588,410,2,7,0.0,0.0,0.0,0,1,0.3333333333333333,0,0,0
1968,BRA,ATH,0,8588,1345,3,36,0.010638297872340425,0.01702127659574468,0.036170212765957444,0,15,0.02553191489361702,0,1,0
1968,BRA,BKB,0,8588,191,12,1,0.0,0.04524886877828054,0.17647058823529413,0,0,0.03619909502262444,0,0,0
1968,BRA,BOX,0,8588,268,2,10,0.023529411764705882,0.023529411764705882,0.058823529411764705,0,2,0.047058823529411764,0,0,1
1968,BRA,EJP,0,8588,86,6,2,0.011627906976744186,0.0,0.09302325581395349,0,2,0.0,0,0,0
1968,BRA,FBL,0,8588,273,16,1,0.05128205128205128,0.30036630036630035,0.12454212454212454,0,3,0.0,0,0,0
1968,BRA,FEN,0,8588,490,7,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BRA,ROW,0,8588,358,2,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BRA,SAL,0,8588,252,5,5,0.07058823529411765,0.03529411764705882,0.08235294117647059,0,4,0.023529411764705882,0,0,2
1968,BRA,SHO,0,8588,410,4,7,0.010526315789473684,0.021052631578947368,0.05263157894736842,0,1,0.0,0,0,0
1968,BRA,SWM,0,8588,1231,9,29,0.0024630541871921183,0.009852216748768473,0.04187192118226601,0,13,0.009852216748768473,0,0,0
1968,BRA,VVO,0,8588,206,12,2,0.22950819672131148,0.13524590163934427,0.0942622950819672,0,2,0.01639344262295082,0,0,0
1968,BRA,WLF,0,8588,160,1,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BRA,WPO,0,8588,162,10,1,0.0,0.0,0.0,0,2,0.0,0,0,0
1968,BUL,ATH,0,8588,1345,10,36,0.020242914979757085,0.032388663967611336,0.024291497975708502,0,2,0.0,0,0,0
1968,BUL,BKB,0,8588,191,12,1,0.0,0.1232876712328767,0.1643835616438356,0,2,0.0,0,0,0
1968,BUL,BOX,0,8588,268,8,10,0.05555555555555555,0.03333333333333333,0.1111111111111111,0,1,0.0,0,0,2
1968,BUL,CSP,0,8588,203,3,7,0.034482758620689655,0.04310344827586207,0.15517241379310345,0,0,0.0,0,0,0
1968,BUL,FBL,0,8588,273,18,1,0.0,0.27419354838709675,0.1935483870967742,0,1,0.0,0,18,0
1968,BUL,GAR,0,8588,1496,78,14,0.003787878787878788,0.005681818181818182,0.011363636363636364,0,3,0.007575757575757576,0,0,0
1968,BUL,MPN,0,8588,93,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,BUL,ROW,0,8588,358,5,7,0.033112582781456956,0.08609271523178808,0.09271523178807947,0,0,0.0,0,0,0
1968,BUL,SHO,0,8588,410,8,7,0.03418803418803419,0.05982905982905983,0.05128205128205128,0,0,0.0,0,0,0
1968,BUL,SWM,0,8588,1231,7,29,0.01020408163265306,0.01020408163265306,0.01020408163265306,0,2,0.04081632653061224,0,0,0
1968,BUL,VBV,0,8588,39,1,1,0.0,0.08333333333333333,0.0,0,0,0.0,0,0,0
1968,BUL,VVO,0,8588,206,12,2,0.0,0.13636363636363635,0.09090909090909091,0,1,0.0,0,0,0
1968,BUL,WLF,0,8588,160,5,7,0.14130434782608695,0.17391304347826086,0.09782608695652174,0,1,0.0,0,0,0
1968,BUL,WRF,0,8588,164,8,8,0.07272727272727272,0.15454545454545454,0.12727272727272726,0,1,0.03636363636363636,0,3,1
1968,BUL,WRG,0,8588,169,8,8,0.0970873786407767,0.13592233009708737,0.08737864077669903,0,0,0.0,2,0,0
1968,CAF,ATH,0,8588,1345,1,36,0.0,0.0,0.0,0,0,0.5714285714285714,0,0,0
1968,CAN,ATH,0,8588,1345,40,36,0.032665964172813484,0.0273972602739726,0.06111696522655427,0,15,0.02107481559536354,0,0,0
1968,CAN,BOX,0,8588,268,4,10,0.015384615384615385,0.046153846153846156,0.05384615384615385,0,0,0.0,0,0,0
1968,CAN,CRD,0,8588,264,8,2,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0,6,0.0,0,0,0
1968,CAN,CSP,0,8588,203,13,7,0.023809523809523808,0.05555555555555555,0.07539682539682539,0,3,0.0,0,0,0
1968,CAN,CTR,0,8588,219,3,5,0.007352941176470588,0.014705882352941176,0.09558823529411764,0,2,0.0,0,0,0
1968,CAN,DIV,0,8588,109,7,4,0.006578947368421052,0.046052631578947366,0.07894736842105263,0,1,0.0,0,0,0
1968,CAN,EDR,0,8588,50,6,2,0.0,0.0,0.05714285714285714,0,1,0.0,0,0,0
1968,CAN,EJP,0,8588,86,6,2,0.05063291139240506,0.06329113924050633,0.012658227848101266,0,2,0.0,3,0,0
1968,CAN,EVE,0,8588,97,8,2,0.0,0.0,0.033707865168539325,0,3,0.0,0,0,0
1968,CAN,FEN,0,8588,490,16,8,0.0,0.0,0.004524886877828055,0,3,0.0,0,0,0
1968,CAN,GAR,0,8588,1496,70,14,0.0018796992481203006,0.018796992481203006,0.0018796992481203006,0,32,0.0,0,0,0
1968,CAN,ROW,0,8588,358,15,7,0.10526315789473684,0.17105263157894737,0.10338345864661654,0,1,0.015037593984962405,0,0,0
1968,CAN,SAL,0,8588,252,11,5,0.0,0.03571428571428571,0.07653061224489796,0,1,0.0,0,0,0
1968,CAN,SHO,0,8588,410,12,7,0.022222222222222223,0.05,0.03888888888888889,0,1,0.022222222222222223,0,0,0
1968,CAN,SWM,0,8588,1231,56,29,0.013853904282115869,0.041561712846347604,0.08690176322418136,0,15,0.005037783375314861,0,3,4
1968,CAN,WLF,0,8588,160,4,7,0.015384615384615385,0.046153846153846156,0.015384615384615385,0,0,0.0,0,0,0
1968,CAN,WRF,0,8588,164,7,8,0.020833333333333332,0.04861111111111111,0.04861111111111111,0,2,0.0,0,0,0
1968,CAN,WRG,0,8588,169,5,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CHA,ATH,0,8588,1345,4,36,0.0,0.0,0.0,0,0,0.5714285714285714,0,0,0
1968,CHI,ATH,0,8588,1345,9,36,0.0,0.014925373134328358,0.0,0,2,0.11940298507462686,0,0,0
1968,CHI,BOX,0,8588,268,5,10,0.0,0.03571428571428571,0.03571428571428571,0,0,0.14285714285714285,0,0,0
1968,CHI,EDR,0,8588,50,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CHI,SHO,0,8588,410,4,7,0.02127659574468085,0.02127659574468085,0.0,0,0,0.0,0,0,0
1968,CHI,VBV,0,8588,39,1,1,0.0,0.0,0.125,0,0,0.0,0,0,0
1968,CIV,ATH,0,8588,1345,8,36,0.0,0.016666666666666666,0.0,0,3,0.26666666666666666,0,0,0
1968,CIV,CSP,0,8588,203,3,7,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,CMR,ATH,0,8588,1345,1,36,0.02857142857142857,0.0,0.0,0,0,0.11428571428571428,0,0,0
1968,CMR,BOX,0,8588,268,4,10,0.0,0.02857142857142857,0.02857142857142857,0,0,0.0,0,1,0
1968,COD,CRD,0,8588,264,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,COL,ATH,0,8588,1345,5,36,0.005319148936170213,0.015957446808510637,0.005319148936170213,0,1,0.0851063829787234,0,0,0
1968,COL,CRD,0,8588,264,4,2,0.0,0.010869565217391304,0.0,0,2,0.0,0,0,0
1968,COL,CTR,0,8588,219,8,5,0.0,0.0,0.0136986301369863,0,1,0.0547945205479452,0,0,0
1968,COL,DIV,0,8588,109,3,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,COL,FBL,0,8588,273,17,1,0.0,0.0,0.0,0,7,0.0,0,0,0
1968,COL,SWM,0,8588,1231,33,29,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CRC,ATH,0,8588,1345,6,36,0.0,0.0,0.0,0,0,0.12121212121212122,0,0,0
1968,CRC,BOX,0,8588,268,2,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CRC,CRD,0,8588,264,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CRC,SHO,0,8588,410,7,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CRC,SWM,0,8588,1231,1,29,0.020833333333333332,0.020833333333333332,0.020833333333333332,0,1,0.08333333333333333,0,0,0
1968,CRC,WLF,0,8588,160,3,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,ATH,0,8588,1345,32,36,0.026595744680851064,0.061170212765957445,0.07180851063829788,0,4,0.010638297872340425,0,8,0
1968,CUB,BKB,0,8588,191,12,1,0.0,0.0,0.1111111111111111,0,1,0.037037037037037035,0,0,0
1968,CUB,BOX,0,8588,268,10,10,0.3125,0.15178571428571427,0.15178571428571427,0,2,0.0,0,2,0
1968,CUB,CRD,0,8588,264,4,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,CTR,0,8588,219,10,5,0.0,0.03225806451612903,0.0,0,1,0.0,0,0,0
1968,CUB,DIV,0,8588,109,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,FEN,0,8588,490,23,8,0.030534351145038167,0.05343511450381679,0.05343511450381679,0,0,0.15267175572519084,0,0,0
1968,CUB,GAR,0,8588,1496,84,14,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,ROW,0,8588,358,11,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,SHO,0,8588,410,8,7,0.010869565217391304,0.010869565217391304,0.03260869565217391,0,2,0.0,0,0,0
1968,CUB,SWM,0,8588,1231,9,29,0.0,0.024390243902439025,0.024390243902439025,0,1,0.0,0,0,0
1968,CUB,VBV,0,8588,39,1,1,0.23076923076923078,0.07692307692307693,0.038461538461538464,0,0,0.0,0,0,0
1968,CUB,WLF,0,8588,160,5,7,0.028985507246376812,0.014492753623188406,0.028985507246376812,0,0,0.0,0,0,0
1968,CUB,WPO,0,8588,162,11,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,CUB,WRF,0,8588,164,3,8,0.0273972602739726,0.0273972602739726,0.0958904109589041,0,1,0.0,0,0,0
1968,DEN,ATH,0,8588,1345,6,36,0.0,0.01762114537444934,0.013215859030837005,0,1,0.0,0,0,0
1968,DEN,BOX,0,8588,268,2,10,0.012987012987012988,0.06493506493506493,0.07792207792207792,0,0,0.0,0,0,0
1968,DEN,CRD,0,8588,264,8,2,0.02666666666666667,0.04666666666666667,0.02666666666666667,0,5,0.02666666666666667,0,1,0
1968,DEN,CSP,0,8588,203,5,7,0.039603960396039604,0.0891089108910891,0.10891089108910891,0,3,0.0,0,0,1
1968,DEN,CTR,0,8588,219,11,5,0.08661417322834646,0.11811023622047244,0.14173228346456693,0,1,0.0,5,2,0
1968,DEN,GAR,0,8588,1496,19,14,0.09174311926605505,0.2889908256880734,0.12385321100917432,0,4,0.0,0,0,0
1968,DEN,MPN,0,8588,93,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,DEN,ROW,0,8588,358,10,7,0.09504132231404959,0.05371900826446281,0.15289256198347106,0,3,0.03305785123966942,0,0,5
1968,DEN,SAL,0,8588,252,12,5,0.1340782122905028,0.11731843575418995,0.0893854748603352,0,0,0.0,0,3,0
1968,DEN,SHO,0,8588,410,8,7,0.030434782608695653,0.0391304347826087,0.043478260869565216,0,2,0.0,0,0,0
1968,DEN,SWM,0,8588,1231,8,29,0.01171875,0.03125,0.0390625,0,1,0.0,0,0,0
1968,DEN,WRG,0,8588,169,3,8,0.022727272727272728,0.045454545454545456,0.09090909090909091,0,0,0.0,0,0,0
1968,DOM,ATH,0,8588,1345,15,36,0.04838709677419355,0.08064516129032258,0.0,0,4,0.0,0,0,0
1968,DOM,BOX,0,8588,268,2,10,0.022727272727272728,0.0,0.045454545454545456,0,1,0.0,0,0,0
1968,DOM,SHO,0,8588,410,3,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,DOM,WLF,0,8588,160,2,7,0.0,0.037037037037037035,0.037037037037037035,0,0,0.0,0,0,0
1968,DOM,WRF,0,8588,164,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ECU,ATH,0,8588,1345,1,36,0.0273972602739726,0.0410958904109589,0.0,0,5,0.2191780821917808,0,0,0
1968,ECU,BOX,0,8588,268,1,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ECU,CRD,0,8588,264,8,2,0.0625,0.0,0.0,0,0,0.0,0,0,0
1968,ECU,GAR,0,8588,1496,21,14,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ECU,SWM,0,8588,1231,7,29,0.0,0.0,0.0,0,1,0.1111111111111111,0,0,0
1968,ECU,VBV,0,8588,39,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ECU,WRF,0,8588,164,2,8,0.0,0.1111111111111111,0.0,0,1,0.0,0,0,0
1968,EGY,BOX,0,8588,268,5,10,0.0,0.013333333333333334,0.02666666666666667,0,0,0.0,0,0,0
1968,EGY,DIV,0,8588,109,1,4,0.0,0.03125,0.03125,0,0,0.0,0,0,0
1968,EGY,FEN,0,8588,490,8,8,0.0,0.006060606060606061,0.006060606060606061,0,6,0.07272727272727272,0,0,0
1968,EGY,SHO,0,8588,410,2,7,0.0,0.0,0.0,0,2,0.0,0,0,0
1968,EGY,WLF,0,8588,160,3,7,0.05952380952380952,0.03571428571428571,0.047619047619047616,0,1,0.0,0,0,0
1968,EGY,WPO,0,8588,162,11,1,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,EGY,WRF,0,8588,164,1,8,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,EGY,WRG,0,8588,169,4,8,0.028169014084507043,0.028169014084507043,0.04225352112676056,0,1,0.0,0,0,0
1968,ESA,ATH,0,8588,1345,15,36,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,CRD,0,8588,264,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,FBL,0,8588,273,18,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,SAL,0,8588,252,3,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,SHO,0,8588,410,10,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,SWM,0,8588,1231,48,29,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESA,WLF,0,8588,160,2,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ESP,ATH,0,8588,1345,10,36,0.009852216748768473,0.009852216748768473,0.013136288998357963,0,13,0.0,0,0,0
1968,ESP,BKB,0,8588,191,12,1,0.0,0.25274725274725274,0.06593406593406594,0,1,0.0,0,0,0
1968,ESP,BOX,0,8588,268,5,10,0.0,0.029411764705882353,0.04411764705882353,0,2,0.0,0,0,0
1968,ESP,CRD,0,8588,264,8,2,0.018018018018018018,0.009009009009009009,0.0,0,2,0.0,0,0,0
1968,ESP,CSP,0,8588,203,5,7,0.03636363636363636,0.09696969696969697,0.06060606060606061,0,6,0.0,0,0,0
1968,ESP,CTR,0,8588,219,1,5,0.03614457831325301,0.04819277108433735,0.07228915662650602,0,1,0.0,0,0,0
1968,ESP,FBL,0,8588,273,18,1,0.10204081632653061,0.22448979591836735,0.0,0,0,0.0,0,0,0
1968,ESP,HOC,0,8588,253,17,1,0.043076923076923075,0.13538461538461538,0.04,0,5,0.024615384615384615,0,0,0
1968,ESP,ROW,0,8588,358,3,7,0.0,0.014598540145985401,0.0,0,3,0.0,0,0,0
1968,ESP,SAL,0,8588,252,8,5,0.12432432432432433,0.043243243243243246,0.021621621621621623,0,3,0.0,0,0,0
1968,ESP,SHO,0,8588,410,12,7,0.01092896174863388,0.01092896174863388,0.00546448087431694,0,1,0.0,0,0,0
1968,ESP,SWM,0,8588,1231,26,29,0.005698005698005698,0.005698005698005698,0.011396011396011397,0,8,0.0,0,0,0
1968,ESP,VBV,0,8588,39,1,1,0.0,0.07692307692307693,0.0,0,0,0.0,0,0,0
1968,ESP,WPO,0,8588,162,11,1,0.0625,0.125,0.0,0,3,0.0,0,0,0
1968,ETH,ATH,0,8588,1345,14,36,0.1085972850678733,0.058823529411764705,0.09954751131221719,0,7,0.09049773755656108,1,1,0
1968,ETH,BOX,0,8588,268,4,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,ETH,CRD,0,8588,264,8,2,0.0,0.0,0.0,0,0,0.09302325581395349,0,0,0
1968,FIJ,ATH,0,8588,1345,1,36,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
1968,FIN,ATH,0,8588,1345,12,36,0.07987711213517665,0.059907834101382486,0.04608294930875576,0,6,0.0,0,1,0
1968,FIN,BOX,0,8588,268,4,10,0.015625,0.015625,0.203125,0,0,0.0,0,0,1
1968,FIN,CRD,0,8588,264,8,2,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,FIN,CSP,0,8588,203,5,7,0.05813953488372093,0.023255813953488372,0.05813953488372093,0,0,0.0,0,0,0
1968,FIN,CTR,0,8588,219,2,5,0.0,0.0,0.0,0,1,0.0,0,0,0
1968,FIN,DIV,0,8588,109,3,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1968,FIN,GAR,0,8588,1496,48,14,0.03553299492385787,0.06091370558375635,0.13705583756345177,0,0,0.01015228426395939,0,1,0
1968,FIN,MPN,0,8588,93,6,2,0.0,0.017543859649122806,0.17543859649122806,0,2,0.0,0,0,0
1968,FIN,ROW,0,8588,358,2,7,0.04054054054054054,0.02702702702702703,0.13513513513513514,0,0,0.05405405405405406,0,0,0
1968,FIN,SAL,0,8588,252,3,5,0.014084507042253521,0.04225352112676056,0.1267605633802817,0,0,0.028169014084507043,0,0,0
1968,FIN,SHO,0,8588,410,11,7,0.015037593984962405,0.041353383458646614,0.09774436090225563,0,0,0.015037593984962405,0,0,0
1968,FIN,SWM,0,8588,1231,7,29,0.0,0.0056179775280898875,0.02247191011235955,0,0,0.0,0,0,0
1968,FIN,VBV,0,8588,39,1,1,0.125,0.0,0.0,0,0,0.0,0,0,0
1968,FIN,WLF,0,8588,160,5,7,0.01694915254237288,0.0,0.03389830508474576,0,0,0.0,1,0,0
1968,FIN,WRF,0,8588,164,1,8,0.1,0.0875,0.125,0,0,0.0,0,0,0
1968,FIN,WRG,0,8588,169,8,8,0.10674157303370786,0.12359550561797752,0.10674157303370786,0,0,0.0449438202247191,0,0,0
1968,FRA,ATH,0,8588,1345,53,36,0.010375099760574621,0.03272146847565842,0.04868316041500399,0,16,0.0,1,0,4
1968,FRA,BOX,0,8588,268,5,10,0.03870967741935484,0.05806451612903226,0.05806451612903226,0,2,0.0,0,0,0
1968,FRA,CRD,0,8588,264,8,2,0.08936170212765958,0.029787234042553193,0.07659574468085106,0,10,0.0,0,0,0
1968,FRA,CSP,0,8588,203,6,7,0.009615384615384616,0.04326923076923077,0.09615384615384616,0,2,0.0,0,0,0
1968,FRA,CTR,0,8588,219,10,5,0.11834319526627218,0.09467455621301775,0.09467455621301775,0,3,0.0,5,0,1
1968,FRA,EJP,0,8588,86,6,2,0.0875,0.08125,0.1125,0,0,0.0,0,3,0
1968,FRA,EVE,0,8588,97,8,2,0.08029197080291971,0.043795620437956206,0.058394160583941604,0,2,0.0,1,0,0
1968,FRA,FBL,0,8588,273,18,1,0.078125,0.06770833333333333,0.0,0,0,0.0,0,0,0
1968,FRA,FEN,0,8588,490,32,8,0.16339869281045752,0.13594771241830064,0.11503267973856209,0,8,0.0,5,0,1
1968,FRA,GAR,0,8588,1496,57,14,0.0044603033006244425,0.026761819803746655,0.03300624442462088,0,31,0.0,0,0,0
